paths,xmin,ymin,xmax,ymax
n02094433-Yorkshire_terrier\n02094433_1824.jpg,0.012552301255230125,0.0,0.8619246861924686,0.996
n02094433-Yorkshire_terrier\n02094433_1849.jpg,0.006,0.020202020202020204,0.97,0.9949494949494949
n02094433-Yorkshire_terrier\n02094433_1868.jpg,0.16816816816816818,0.23,0.993993993993994,0.706
n02094433-Yorkshire_terrier\n02094433_1869.jpg,0.394,0.0,0.998,0.9970059880239521
n02094433-Yorkshire_terrier\n02094433_194.jpg,0.328,0.24324324324324326,0.714,0.96996996996997
n02094433-Yorkshire_terrier\n02094433_199.jpg,0.1742857142857143,0.04194630872483222,0.88,0.964765100671141
n02094433-Yorkshire_terrier\n02094433_2006.jpg,0.252,0.042042042042042045,0.736,0.9669669669669669
n02094433-Yorkshire_terrier\n02094433_2022.jpg,0.08857142857142856,0.022,0.8857142857142857,0.96
n02094433-Yorkshire_terrier\n02094433_2041.jpg,0.118,0.05141388174807198,0.998,0.8868894601542416
n02094433-Yorkshire_terrier\n02094433_2053.jpg,0.002,0.008571428571428572,0.974,0.9885714285714285
n02094433-Yorkshire_terrier\n02094433_2105.jpg,0.1,0.208,0.996,0.9946666666666667
n02094433-Yorkshire_terrier\n02094433_2114.jpg,0.005333333333333333,0.06,0.9946666666666667,0.91
n02094433-Yorkshire_terrier\n02094433_2115.jpg,0.0,0.0,0.996,0.8426666666666667
n02094433-Yorkshire_terrier\n02094433_2125.jpg,0.384,0.0,0.854,0.8328840970350404
n02094433-Yorkshire_terrier\n02094433_2127.jpg,0.0,0.0658682634730539,0.682,0.9970059880239521
n02094433-Yorkshire_terrier\n02094433_2197.jpg,0.21703853955375255,0.094,0.896551724137931,0.972
n02094433-Yorkshire_terrier\n02094433_2223.jpg,0.288,0.472,0.5946666666666667,0.802
n02094433-Yorkshire_terrier\n02094433_2229.jpg,0.016,0.22933333333333333,0.612,0.9253333333333333
n02094433-Yorkshire_terrier\n02094433_225.jpg,0.11586901763224182,0.07111111111111111,0.9949622166246851,0.9933333333333333
n02094433-Yorkshire_terrier\n02094433_2266.jpg,0.63,0.5435435435435435,0.79,0.8588588588588588
n02094433-Yorkshire_terrier\n02094433_2328.jpg,0.003926701570680628,0.0,0.9947643979057592,0.9971949509116409
n02094433-Yorkshire_terrier\n02094433_2340.jpg,0.316,0.176,0.82,0.8213333333333334
n02094433-Yorkshire_terrier\n02094433_2349.jpg,0.35,0.0026666666666666666,0.962,0.704
n02094433-Yorkshire_terrier\n02094433_2375.jpg,0.196,0.176,0.83,0.6693333333333333
n02094433-Yorkshire_terrier\n02094433_2401.jpg,0.10600706713780919,0.03888888888888889,0.9858657243816255,0.9361111111111111
n02094433-Yorkshire_terrier\n02094433_2417.jpg,0.12266666666666666,0.372,0.872,0.722
n02094433-Yorkshire_terrier\n02094433_2457.jpg,0.128,0.22933333333333333,0.634,0.9973333333333333
n02094433-Yorkshire_terrier\n02094433_2474.jpg,0.054,0.08759124087591241,0.906,0.9343065693430657
n02094433-Yorkshire_terrier\n02094433_2483.jpg,0.188,0.003003003003003003,0.88,0.993993993993994
n02094433-Yorkshire_terrier\n02094433_2519.jpg,0.16333333333333333,0.03333333333333333,0.8766666666666667,0.9966666666666667
n02094433-Yorkshire_terrier\n02094433_2537.jpg,0.184,0.0,0.996,0.9946666666666667
n02094433-Yorkshire_terrier\n02094433_2564.jpg,0.148,0.21568627450980393,0.654,0.9950980392156863
n02094433-Yorkshire_terrier\n02094433_259.jpg,0.16789215686274508,0.00487012987012987,0.8958333333333334,0.9967532467532467
n02094433-Yorkshire_terrier\n02094433_2596.jpg,0.14029850746268657,0.036,0.9940298507462687,0.996
n02094433-Yorkshire_terrier\n02094433_2609.jpg,0.038,0.1111111111111111,0.48,0.8948948948948949
n02094433-Yorkshire_terrier\n02094433_2643.jpg,0.382,0.23123123123123124,0.614,0.8408408408408409
n02094433-Yorkshire_terrier\n02094433_266.jpg,0.002,0.08533333333333333,0.816,0.9973333333333333
n02094433-Yorkshire_terrier\n02094433_2678.jpg,0.13793103448275862,0.20705882352941177,0.9028213166144201,0.9952941176470588
n02094433-Yorkshire_terrier\n02094433_2685.jpg,0.10933333333333334,0.122,0.9946666666666667,0.996
n02094433-Yorkshire_terrier\n02094433_2740.jpg,0.374,0.3183183183183183,0.708,0.993993993993994
n02094433-Yorkshire_terrier\n02094433_2748.jpg,0.192,0.0,0.84,0.9823008849557522
n02094433-Yorkshire_terrier\n02094433_2759.jpg,0.24024024024024024,0.222,0.9009009009009009,0.87
n02094433-Yorkshire_terrier\n02094433_2776.jpg,0.015789473684210527,0.019305019305019305,0.9947368421052631,0.9961389961389961
n02094433-Yorkshire_terrier\n02094433_2782.jpg,0.005,0.12,0.995,0.8533333333333334
n02094433-Yorkshire_terrier\n02094433_2824.jpg,0.1501766784452297,0.0016611295681063123,0.9328621908127208,0.9966777408637874
n02094433-Yorkshire_terrier\n02094433_2838.jpg,0.18235294117647058,0.064,0.9764705882352941,0.984
n02094433-Yorkshire_terrier\n02094433_2882.jpg,0.344,0.012012012012012012,0.998,0.996996996996997
n02094433-Yorkshire_terrier\n02094433_2901.jpg,0.44,0.208,0.73,0.64
n02094433-Yorkshire_terrier\n02094433_2903.jpg,0.242,0.04608294930875576,0.832,0.9423963133640553
n02094433-Yorkshire_terrier\n02094433_2919.jpg,0.232,0.006006006006006006,0.842,0.996996996996997
n02094433-Yorkshire_terrier\n02094433_2973.jpg,0.262,0.15466666666666667,0.868,0.7466666666666667
n02094433-Yorkshire_terrier\n02094433_2987.jpg,0.658,0.4896073903002309,0.968,0.9745958429561201
n02094433-Yorkshire_terrier\n02094433_3010.jpg,0.08359133126934984,0.04285714285714286,0.9566563467492261,0.9942857142857143
n02094433-Yorkshire_terrier\n02094433_3043.jpg,0.17365269461077845,0.202,0.7694610778443114,0.834
n02094433-Yorkshire_terrier\n02094433_3088.jpg,0.08,0.02077922077922078,0.8566666666666667,0.9662337662337662
n02094433-Yorkshire_terrier\n02094433_3117.jpg,0.4471428571428571,0.32647462277091904,0.9,0.9588477366255144
n02094433-Yorkshire_terrier\n02094433_3192.jpg,0.6066066066066066,0.524,0.7867867867867868,0.73
n02094433-Yorkshire_terrier\n02094433_3198.jpg,0.2623762376237624,0.304,0.6633663366336634,0.816
n02094433-Yorkshire_terrier\n02094433_3202.jpg,0.136,0.003003003003003003,0.996,0.996996996996997
n02094433-Yorkshire_terrier\n02094433_3279.jpg,0.115,0.15,0.9125,0.994
n02094433-Yorkshire_terrier\n02094433_3296.jpg,0.25877192982456143,0.2425,0.9692982456140351,0.8325
n02094433-Yorkshire_terrier\n02094433_3335.jpg,0.328,0.15680473372781065,0.692,0.908284023668639
n02094433-Yorkshire_terrier\n02094433_3392.jpg,0.258,0.0,0.766,0.9970059880239521
n02094433-Yorkshire_terrier\n02094433_3400.jpg,0.126,0.029333333333333333,0.866,0.984
n02094433-Yorkshire_terrier\n02094433_3431.jpg,0.24642857142857144,0.1357142857142857,0.8714285714285714,0.825
n02094433-Yorkshire_terrier\n02094433_3480.jpg,0.06711409395973154,0.0546875,0.9369127516778524,0.93359375
n02094433-Yorkshire_terrier\n02094433_3526.jpg,0.06006006006006006,0.092,0.9369369369369369,0.92
n02094433-Yorkshire_terrier\n02094433_3560.jpg,0.2222222222222222,0.17928286852589642,0.95,0.9083665338645418
n02094433-Yorkshire_terrier\n02094433_3604.jpg,0.0,0.0,0.9813333333333333,0.996
n02094433-Yorkshire_terrier\n02094433_3613.jpg,0.272,0.24266666666666667,0.998,0.9973333333333333
n02094433-Yorkshire_terrier\n02094433_3640.jpg,0.29,0.05333333333333334,0.805,0.9533333333333334
n02094433-Yorkshire_terrier\n02094433_3642.jpg,0.544,0.17417417417417416,0.998,0.996996996996997
n02094433-Yorkshire_terrier\n02094433_3655.jpg,0.0,0.0,0.9461077844311377,0.84
n02094433-Yorkshire_terrier\n02094433_3704.jpg,0.0,0.04484304932735426,0.974,0.9955156950672646
n02094433-Yorkshire_terrier\n02094433_3766.jpg,0.18,0.03686635944700461,0.738,0.8594470046082949
n02094433-Yorkshire_terrier\n02094433_3812.jpg,0.066,0.22023809523809523,0.744,0.9702380952380952
n02094433-Yorkshire_terrier\n02094433_3848.jpg,0.42894736842105263,0.256140350877193,0.65,0.6175438596491228
n02094433-Yorkshire_terrier\n02094433_3878.jpg,0.222,0.10666666666666667,0.88,0.9973333333333333
n02094433-Yorkshire_terrier\n02094433_3881.jpg,0.06006006006006006,0.296,0.960960960960961,0.996
n02094433-Yorkshire_terrier\n02094433_3905.jpg,0.03225806451612903,0.0446927374301676,0.9596774193548387,0.8770949720670391
n02094433-Yorkshire_terrier\n02094433_3947.jpg,0.09579439252336448,0.09473684210526316,0.8341121495327103,0.911578947368421
n02094433-Yorkshire_terrier\n02094433_3983.jpg,0.296,0.021333333333333333,0.98,0.9253333333333333
n02094433-Yorkshire_terrier\n02094433_3999.jpg,0.5558035714285714,0.39880952380952384,0.8415178571428571,0.8720238095238095
n02094433-Yorkshire_terrier\n02094433_4005.jpg,0.082,0.15466666666666667,0.868,0.8906666666666667
n02094433-Yorkshire_terrier\n02094433_4028.jpg,0.17,0.22661870503597123,0.7225,0.6348920863309353
n02094433-Yorkshire_terrier\n02094433_4091.jpg,0.192,0.0960960960960961,0.702,0.9819819819819819
n02094433-Yorkshire_terrier\n02094433_4167.jpg,0.0,0.0,0.93,0.9973333333333333
n02094433-Yorkshire_terrier\n02094433_4181.jpg,0.196,0.432,0.55,0.9973333333333333
n02094433-Yorkshire_terrier\n02094433_4198.jpg,0.07333333333333333,0.030303030303030304,0.9566666666666667,0.953168044077135
n02094433-Yorkshire_terrier\n02094433_4214.jpg,0.17278617710583152,0.02,0.7235421166306696,0.812
n02094433-Yorkshire_terrier\n02094433_4248.jpg,0.36875,0.20416666666666666,0.7703125,0.6708333333333333
n02094433-Yorkshire_terrier\n02094433_4399.jpg,0.03,0.04954954954954955,0.935,0.7837837837837838
n02094433-Yorkshire_terrier\n02094433_4588.jpg,0.10133333333333333,0.232,0.5866666666666667,0.846
n02094433-Yorkshire_terrier\n02094433_4624.jpg,0.014134275618374558,0.17314487632508835,0.9469964664310954,0.872791519434629
n02094433-Yorkshire_terrier\n02094433_4710.jpg,0.146,0.02733485193621868,0.846,0.9157175398633257
n02094433-Yorkshire_terrier\n02094433_478.jpg,0.276,0.02127659574468085,0.868,0.9840425531914894
n02094433-Yorkshire_terrier\n02094433_4916.jpg,0.22522522522522523,0.314,0.8918918918918919,0.83
n02094433-Yorkshire_terrier\n02094433_4990.jpg,0.284,0.14666666666666667,0.904,0.9946666666666667
n02094433-Yorkshire_terrier\n02094433_515.jpg,0.2692307692307692,0.05413105413105413,0.7585470085470085,0.9572649572649573
n02094433-Yorkshire_terrier\n02094433_5155.jpg,0.246,0.24024024024024024,0.474,0.8408408408408409
n02094433-Yorkshire_terrier\n02094433_5176.jpg,0.152,0.003003003003003003,0.75,0.6576576576576577
n02094433-Yorkshire_terrier\n02094433_5350.jpg,0.19333333333333333,0.095,0.93,0.93
n02094433-Yorkshire_terrier\n02094433_5356.jpg,0.208,0.0026666666666666666,0.796,0.984
n02094433-Yorkshire_terrier\n02094433_5384.jpg,0.18,0.0,0.812,0.9946666666666667
n02094433-Yorkshire_terrier\n02094433_540.jpg,0.136,0.16,0.8826666666666667,0.766
n02094433-Yorkshire_terrier\n02094433_5500.jpg,0.13513513513513514,0.06666666666666667,0.8513513513513513,0.9972222222222222
n02094433-Yorkshire_terrier\n02094433_5868.jpg,0.264,0.060759493670886074,0.86,0.9822784810126582
n02094433-Yorkshire_terrier\n02094433_621.jpg,0.148,0.0,0.996,0.99375
n02094433-Yorkshire_terrier\n02094433_6258.jpg,0.0125,0.146,0.7625,0.66
n02094433-Yorkshire_terrier\n02094433_63.jpg,0.021021021021021023,0.06,0.993993993993994,0.996
n02094433-Yorkshire_terrier\n02094433_6328.jpg,0.28679245283018867,0.057803468208092484,0.8037735849056604,0.9942196531791907
n02094433-Yorkshire_terrier\n02094433_6338.jpg,0.636,0.0436241610738255,0.998,0.714765100671141
n02094433-Yorkshire_terrier\n02094433_6672.jpg,0.076,0.0,0.696,0.728
n02094433-Yorkshire_terrier\n02094433_668.jpg,0.4,0.208,0.586,0.5946666666666667
n02094433-Yorkshire_terrier\n02094433_701.jpg,0.41,0.43733333333333335,0.824,0.9973333333333333
n02094433-Yorkshire_terrier\n02094433_708.jpg,0.14666666666666667,0.24,0.7733333333333333,0.7822222222222223
n02094433-Yorkshire_terrier\n02094433_716.jpg,0.11,0.10557184750733138,0.936,0.967741935483871
n02094433-Yorkshire_terrier\n02094433_719.jpg,0.122,0.01935483870967742,0.976,0.8795698924731182
n02094433-Yorkshire_terrier\n02094433_7191.jpg,0.202,0.4264264264264264,0.384,0.8888888888888888
n02094433-Yorkshire_terrier\n02094433_730.jpg,0.236,0.0,0.748,0.9973333333333333
n02094433-Yorkshire_terrier\n02094433_7394.jpg,0.14935064935064934,0.015,0.9805194805194806,0.9
n02094433-Yorkshire_terrier\n02094433_7445.jpg,0.0,0.058666666666666666,0.916,0.9973333333333333
n02094433-Yorkshire_terrier\n02094433_745.jpg,0.212,0.04533333333333334,0.89,0.8426666666666667
n02094433-Yorkshire_terrier\n02094433_7464.jpg,0.13333333333333333,0.222,0.76,0.904
n02094433-Yorkshire_terrier\n02094433_7495.jpg,0.0,0.06748466257668712,0.738,0.9969325153374233
n02094433-Yorkshire_terrier\n02094433_7702.jpg,0.158,0.0,0.732,0.9973333333333333
n02094433-Yorkshire_terrier\n02094433_7827.jpg,0.298,0.216,0.716,0.7866666666666666
n02094433-Yorkshire_terrier\n02094433_785.jpg,0.2,0.05747126436781609,0.9194444444444444,0.9080459770114943
n02094433-Yorkshire_terrier\n02094433_795.jpg,0.003401360544217687,0.0,0.9965986394557823,0.8865248226950354
n02094433-Yorkshire_terrier\n02094433_800.jpg,0.028,0.0960960960960961,0.986,0.996996996996997
n02094433-Yorkshire_terrier\n02094433_8419.jpg,0.352,0.15015015015015015,0.816,0.993993993993994
n02094433-Yorkshire_terrier\n02094433_8535.jpg,0.152,0.018666666666666668,0.984,0.984
n02094433-Yorkshire_terrier\n02094433_8580.jpg,0.076,0.05739514348785872,0.996,0.9933774834437086
n02094433-Yorkshire_terrier\n02094433_8669.jpg,0.24479166666666666,0.20614035087719298,0.8151041666666666,0.8421052631578947
n02094433-Yorkshire_terrier\n02094433_889.jpg,0.08266666666666667,0.144,0.5466666666666666,0.826
n02094433-Yorkshire_terrier\n02094433_8977.jpg,0.232,0.006006006006006006,0.832,0.996996996996997
n02094433-Yorkshire_terrier\n02094433_923.jpg,0.072,0.064,0.844,0.726
n02094433-Yorkshire_terrier\n02094433_96.jpg,0.0,0.024305555555555556,0.9666666666666667,0.9965277777777778
n02094433-Yorkshire_terrier\n02094433_9618.jpg,0.308,0.27466666666666667,0.684,0.88
n02094433-Yorkshire_terrier\n02094433_962.jpg,0.006006006006006006,0.002,0.993993993993994,0.996
n02094433-Yorkshire_terrier\n02094433_967.jpg,0.19,0.0,0.998,0.993993993993994
n02094433-Yorkshire_terrier\n02094433_9739.jpg,0.13813813813813813,0.09,0.7837837837837838,0.8
n02095314-wire-haired_fox_terrier\n02095314_1033.jpg,0.005,0.07262569832402235,0.925,0.9832402234636871
n02095314-wire-haired_fox_terrier\n02095314_1043.jpg,0.07142857142857142,0.05485232067510549,0.8571428571428571,0.9282700421940928
n02095314-wire-haired_fox_terrier\n02095314_105.jpg,0.03333333333333333,0.046413502109704644,0.9633333333333334,0.9451476793248945
n02095314-wire-haired_fox_terrier\n02095314_1054.jpg,0.16417910447761194,0.1375,0.7134328358208956,0.928125
n02095314-wire-haired_fox_terrier\n02095314_108.jpg,0.15625,0.11673151750972763,0.9583333333333334,0.9455252918287937
n02095314-wire-haired_fox_terrier\n02095314_1080.jpg,0.18928571428571428,0.14345991561181434,0.8178571428571428,0.919831223628692
n02095314-wire-haired_fox_terrier\n02095314_1100.jpg,0.016666666666666666,0.04784688995215311,0.9333333333333333,0.9952153110047847
n02095314-wire-haired_fox_terrier\n02095314_1104.jpg,0.18018018018018017,0.199288256227758,0.975975975975976,0.9715302491103203
n02095314-wire-haired_fox_terrier\n02095314_1116.jpg,0.0955223880597015,0.03663003663003663,0.9432835820895522,0.9963369963369964
n02095314-wire-haired_fox_terrier\n02095314_1177.jpg,0.04054054054054054,0.02403846153846154,0.8378378378378378,0.9807692307692307
n02095314-wire-haired_fox_terrier\n02095314_1212.jpg,0.0,0.028455284552845527,0.9888268156424581,0.9959349593495935
n02095314-wire-haired_fox_terrier\n02095314_1268.jpg,0.004,0.18,0.884,0.9971428571428571
n02095314-wire-haired_fox_terrier\n02095314_1278.jpg,0.0275,0.040372670807453416,0.955,0.984472049689441
n02095314-wire-haired_fox_terrier\n02095314_1282.jpg,0.043333333333333335,0.0125,0.95,0.9583333333333334
n02095314-wire-haired_fox_terrier\n02095314_138.jpg,0.102,0.004048582995951417,0.834,0.9615384615384616
n02095314-wire-haired_fox_terrier\n02095314_1395.jpg,0.012,0.022598870056497175,0.996,0.8728813559322034
n02095314-wire-haired_fox_terrier\n02095314_1407.jpg,0.05157593123209169,0.12110726643598616,0.9742120343839542,0.972318339100346
n02095314-wire-haired_fox_terrier\n02095314_1505.jpg,0.0,0.041176470588235294,0.992,0.9970588235294118
n02095314-wire-haired_fox_terrier\n02095314_1533.jpg,0.0,0.0,0.718,0.992
n02095314-wire-haired_fox_terrier\n02095314_1536.jpg,0.01818181818181818,0.065,0.9545454545454546,0.895
n02095314-wire-haired_fox_terrier\n02095314_157.jpg,0.0625,0.023333333333333334,0.855,0.9966666666666667
n02095314-wire-haired_fox_terrier\n02095314_1577.jpg,0.10479573712255773,0.014155712841253791,0.9502664298401421,0.9797775530839231
n02095314-wire-haired_fox_terrier\n02095314_1582.jpg,0.225,0.15208333333333332,0.7046875,0.7916666666666666
n02095314-wire-haired_fox_terrier\n02095314_1583.jpg,0.4,0.017241379310344827,0.9371428571428572,0.8793103448275862
n02095314-wire-haired_fox_terrier\n02095314_1660.jpg,0.03303303303303303,0.026,0.993993993993994,0.996
n02095314-wire-haired_fox_terrier\n02095314_1665.jpg,0.04745762711864407,0.05652173913043478,0.9694915254237289,0.9565217391304348
n02095314-wire-haired_fox_terrier\n02095314_1672.jpg,0.015789473684210527,0.020833333333333332,0.9842105263157894,0.9930555555555556
n02095314-wire-haired_fox_terrier\n02095314_1704.jpg,0.025236593059936908,0.044,0.9747634069400631,0.986
n02095314-wire-haired_fox_terrier\n02095314_1705.jpg,0.0,0.005,0.9133333333333333,0.995
n02095314-wire-haired_fox_terrier\n02095314_1717.jpg,0.22267206477732793,0.11049723756906077,0.7206477732793523,0.9834254143646409
n02095314-wire-haired_fox_terrier\n02095314_1754.jpg,0.0,0.11044776119402985,0.8611111111111112,0.9970149253731343
n02095314-wire-haired_fox_terrier\n02095314_1772.jpg,0.0440251572327044,0.08445945945945946,0.9182389937106918,0.956081081081081
n02095314-wire-haired_fox_terrier\n02095314_1780.jpg,0.0903954802259887,0.12048192771084337,0.7288135593220338,0.963855421686747
n02095314-wire-haired_fox_terrier\n02095314_1782.jpg,0.372,0.41543026706231456,0.596,0.9258160237388724
n02095314-wire-haired_fox_terrier\n02095314_1789.jpg,0.07,0.0440251572327044,0.975,0.9433962264150944
n02095314-wire-haired_fox_terrier\n02095314_1814.jpg,0.013888888888888888,0.03333333333333333,0.9907407407407407,0.9944444444444445
n02095314-wire-haired_fox_terrier\n02095314_1820.jpg,0.09349593495934959,0.108,0.7479674796747967,0.856
n02095314-wire-haired_fox_terrier\n02095314_1829.jpg,0.20444444444444446,0.10106382978723404,0.9133333333333333,0.8617021276595744
n02095314-wire-haired_fox_terrier\n02095314_1835.jpg,0.08857142857142856,0.0933852140077821,0.9457142857142857,0.8949416342412452
n02095314-wire-haired_fox_terrier\n02095314_1866.jpg,0.02,0.012578616352201259,0.99,0.9937106918238994
n02095314-wire-haired_fox_terrier\n02095314_188.jpg,0.004166666666666667,0.043076923076923075,0.9625,0.9969230769230769
n02095314-wire-haired_fox_terrier\n02095314_1884.jpg,0.045,0.0330188679245283,0.95,0.9952830188679245
n02095314-wire-haired_fox_terrier\n02095314_1894.jpg,0.09090909090909091,0.10119047619047619,0.7575757575757576,0.8571428571428571
n02095314-wire-haired_fox_terrier\n02095314_1917.jpg,0.274,0.0026666666666666666,0.786,0.9973333333333333
n02095314-wire-haired_fox_terrier\n02095314_1945.jpg,0.184,0.01662049861495845,0.8,0.9722991689750693
n02095314-wire-haired_fox_terrier\n02095314_1969.jpg,0.14,0.11764705882352941,0.74,0.9588235294117647
n02095314-wire-haired_fox_terrier\n02095314_1974.jpg,0.216,0.2804532577903683,0.8773333333333333,0.9206798866855525
n02095314-wire-haired_fox_terrier\n02095314_1976.jpg,0.23853211009174313,0.04672897196261682,0.7568807339449541,0.9392523364485982
n02095314-wire-haired_fox_terrier\n02095314_1997.jpg,0.0,0.0026666666666666666,0.864,0.9973333333333333
